"components/6630b072fe12fd0286b67afa/_html/","<h3>For each statement, choose the option that best describes your ability: Never (1 point), Rarely (2 points), Sometimes (3 points), Often (4 points), Always (5 points).</h3>"
"components/6728298c97fb4820a6f6876d99c030a0/body/","<p><span style=""color:#ffffff"">Scroll to begin<i class=""fa fa-arrow-circle-down""> </i></span></p>"
"components/6a7a538f68b642c5b101971f2a565278/body/","<p><span style=""color:#ffffff"">Scroll to begin<i class=""fa fa-arrow-circle-down""> </i></span></p>"
"components/72cbfa05ee28422da5ddae6b5b26e4f2/title/","Text"
"components/72cbfa05ee28422da5ddae6b5b26e4f2/body/","<h1><span><span style=""color:#ffffff""><span>{{_moduleNumber}}.2 Close the Skills Gap.</span></span></span></h1>"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/title/","Question"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/displayTitle/","Question"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/body/","Internet Skills"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/questionTitle/","Statements"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/optionTitle/","Categories"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/placeholder/","Select"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/0/text/","I can use a web browser to find information online."
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/0/_options/0/text/","Never"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/0/_options/1/text/","Rarely"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/0/_options/2/text/","Sometimes"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/0/_options/3/text/","Often"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/0/_options/4/text/","Always"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/1/text/","I understand how to use search engines effectively (e.g., using keywords)."
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/1/_options/0/text/","Never"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/1/_options/1/text/","Rarely"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/1/_options/2/text/","Sometimes"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/1/_options/3/text/","Often"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/1/_options/4/text/","Always"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/2/text/","I can identify secure (https) websites and understand the importance of online privacy."
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/2/_options/0/text/","Never"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/2/_options/1/text/","Rarely"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/2/_options/2/text/","Sometimes"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/2/_options/3/text/","Often"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/2/_options/4/text/","Always"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_feedback/correct/","Correct feedback!"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_feedback/_incorrect/final/","Incorrect feedback!"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_feedback/_partlyCorrect/final/","Partially correct feedback!"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_buttons/_submit/buttonText/","Submit"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_buttons/_submit/ariaLabel/","Select here to submit your answer."
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_buttons/_reset/buttonText/","Reset"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_buttons/_showCorrectAnswer/buttonText/","Correct Answer"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_buttons/_hideCorrectAnswer/buttonText/","My Answer"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_buttons/_showFeedback/buttonText/","Show feedback"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_buttons/remainingAttemptsText/","attempts remaining"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_buttons/remainingAttemptText/","final attempt"
"components/9e77c37f67a641148c1b6bb7d1184f16/title/","Text"
"components/9e77c37f67a641148c1b6bb7d1184f16/body/","<h1><span><span style=""color:#ffffff""><span>{{_moduleNumber}}.1 Identify Your Skills Gaps.</span></span></span></h1>"
"components/b55e24dc036a4ebd8820954418b299f9/title/","Transcript"
"components/b55e24dc036a4ebd8820954418b299f9/_items/0/title/","Show transcript"
"components/b55e24dc036a4ebd8820954418b299f9/_items/0/body/","<p dir=""ltr"">Navigating technical issues can be daunting if you're not familiar with digital devices. This tutorial guides you through fixing some common problems with simple solutions.</p><p dir=""ltr"">Step one, check the power source. Ensure your device is charged or plugged in. Step 2. Inspect power cables and outlets for any signs of damage or disconnection. Step 3. Press and hold the power button for a longer duration than usual, say 10 to 20 seconds.</p><p dir=""ltr"">Step 1. Free up storage. Delete unnecessary files and uninstall unused apps. Hard drives tend to perform slower when they're full, so freeing up space usually allows them to work faster. Step 2. Close background applications. On most devices, you can see which apps are running and manually close them. Step 3. Restart your device to clear temporary files and stop unseen processes. When you launch an application, a bunch of background processes are launched at the same time. When you close the application, not all of those background processes are terminated and they can slow down the performance of the computer. So if you find that that's the case, restarting your computer will terminate all these processes.</p><p dir=""ltr"">Problem three, connectivity issues. Step one, ensure wifi is enabled on your device and you're selecting the correct network. Step 2. Verify the problem is with your device or your Wi-Fi connection by trying to connect to the same Wi-Fi with another device. Step 3. Restart your router by unplugging it for 30 seconds and then plugging it back in.</p><p dir=""ltr"">Step 1. Click the Forgot Password link on the login page of the service you're trying to access. Step 2. Follow the prompts, which usually involves receiving an email with a reset link. Step 3. Create a new password.</p><p dir=""ltr"">Step 1. Check for updates. Open the App Store or software's official website and download any available updates. Software creators often provide updates to fix bugs or to patch security holes that have been discovered. Step two, if updating doesn't work, then reinstall the application. Uninstall it first, then download and install the latest version. This usually does the trick.</p><p dir=""ltr"">Step 1. Identify the file type. Look at the file extension, like .pdf or .docx. Step 2. If you're trying to open an unusual file type, then it's possible that you don't have an application on your device that is capable of reading that file type. In this case, you'll need to download a compatible application that can open this file type. Step 3. Convert the file online if it's still not opening using a file format converter tool. These can work well, but be aware that you have to upload the file to the internet, which means that other people might see the contents of the file. If your file contains sensitive information, this may not be an option.</p><p dir=""ltr"">Many issues are resolved by simply restarting your device, giving it a fresh start. Ensure your device's operating system and applications are up to date for optimal performance and security. Most digital devices and applications offer a help or support section. Look here for specific guidance related to your problem. If you're stuck, don't hesitate to seek assistance from customer support, online forums, or tech-savvy friends. By following these steps, you can tackle common technical problems with confidence. Remember, the key is to approach each issue methodically, using these guidelines to navigate your way to a solution.</p>"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_previous/text/","Previous"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_previous/ariaLabel/","Previous Page"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_previous/tooltip/","{{displayTitle}}"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_root/text/","Home"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_root/ariaLabel/","Home"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_root/tooltip/","{{displayTitle}}"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_up/text/","Back to menu"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_up/ariaLabel/","Back to menu"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_up/tooltip/","{{displayTitle}}"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_next/text/","Next"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_next/ariaLabel/","Next Page"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_next/tooltip/","{{displayTitle}}"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_sibling/text/","{{inc index}}"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_sibling/ariaLabel/","Page {{inc index}}"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_sibling/tooltip/","{{displayTitle}}"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_close/text/","Close"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_close/ariaLabel/","Close window"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_close/tooltip/","Close window"
"components/e2f32f36d7c040df9999c985d2dbc826/title/","Question"
"components/e2f32f36d7c040df9999c985d2dbc826/displayTitle/","Question"
"components/e2f32f36d7c040df9999c985d2dbc826/body/","Digital Content Creation"
"components/e2f32f36d7c040df9999c985d2dbc826/questionTitle/","Statements"
"components/e2f32f36d7c040df9999c985d2dbc826/optionTitle/","Categories"
"components/e2f32f36d7c040df9999c985d2dbc826/placeholder/","Select"
"components/e2f32f36d7c040df9999c985d2dbc826/_items/0/text/","I can create and edit digital photos or videos."
"components/e2f32f36d7c040df9999c985d2dbc826/_items/0/_options/0/text/","Never"
"components/e2f32f36d7c040df9999c985d2dbc826/_items/0/_options/1/text/","Rarely"
"components/e2f32f36d7c040df9999c985d2dbc826/_items/0/_options/2/text/","Sometimes"
"components/e2f32f36d7c040df9999c985d2dbc826/_items/0/_options/3/text/","Often"
"components/e2f32f36d7c040df9999c985d2dbc826/_items/0/_options/4/text/","Always"
"components/e2f32f36d7c040df9999c985d2dbc826/_items/1/text/","I understand the basics of creating content for the web (e.g., blogs, websites)."
"components/e2f32f36d7c040df9999c985d2dbc826/_items/1/_options/0/text/","Never"
"components/e2f32f36d7c040df9999c985d2dbc826/_items/1/_options/1/text/","Rarely"
"components/e2f32f36d7c040df9999c985d2dbc826/_items/1/_options/2/text/","Sometimes"
"components/e2f32f36d7c040df9999c985d2dbc826/_items/1/_options/3/text/","Often"
"components/e2f32f36d7c040df9999c985d2dbc826/_items/1/_options/4/text/","Always"
"components/e2f32f36d7c040df9999c985d2dbc826/_feedback/correct/","Correct feedback!"
"components/e2f32f36d7c040df9999c985d2dbc826/_feedback/_incorrect/final/","Incorrect feedback!"
"components/e2f32f36d7c040df9999c985d2dbc826/_feedback/_partlyCorrect/final/","Partially correct feedback!"
"components/e2f32f36d7c040df9999c985d2dbc826/_buttons/_submit/buttonText/","Submit"
"components/e2f32f36d7c040df9999c985d2dbc826/_buttons/_submit/ariaLabel/","Select here to submit your answer."
"components/e2f32f36d7c040df9999c985d2dbc826/_buttons/_reset/buttonText/","Reset"
"components/e2f32f36d7c040df9999c985d2dbc826/_buttons/_showCorrectAnswer/buttonText/","Correct Answer"
"components/e2f32f36d7c040df9999c985d2dbc826/_buttons/_hideCorrectAnswer/buttonText/","My Answer"
"components/e2f32f36d7c040df9999c985d2dbc826/_buttons/_showFeedback/buttonText/","Show feedback"
"components/e2f32f36d7c040df9999c985d2dbc826/_buttons/remainingAttemptsText/","attempts remaining"
"components/e2f32f36d7c040df9999c985d2dbc826/_buttons/remainingAttemptText/","final attempt"
"components/f542b899e531420a916e55d346265e71/title/","Transcript"
"components/f542b899e531420a916e55d346265e71/_items/0/title/","Show transcript"
"components/f542b899e531420a916e55d346265e71/_items/0/body/","<p dir=""ltr"">There are many platforms that offer online courses where you can sign up through a website and start learning today. For example, Cisco Networking Academy and OpenEDG Edube are great places to learn technology topics like cybersecurity, networking, programming, or data science, and gain the skills you need to earn a certification or land a job. Some platforms have options to choose if you want to learn self-paced online, find an instructor-led class in person, or do a hybrid of both. There are many learning platforms out there, and while some are free, others might have a cost. Here's how they work in simple steps.</p><p dir=""ltr"">First, you create an account. All learning platforms need you to have an account so that they can connect the courses you enroll in, and so that you can track your progress. You usually need to provide some basic information, like your name and email address. Some platforms, like this one, are free, and some you have to pay for. If you have to pay, then you'll need to have a credit or debit card, and you can enter the information when you get to the payment screen.</p><p dir=""ltr"">Once you've signed in, you can browse through different courses. Courses are like individual classes, focusing on specific topics. Some platforms have quizzes and tests, and you can track your performance, while others are simpler and just give you the content.</p><p dir=""ltr"">When picking a course, you'll get access to various materials. These could be videos, where an instructor talks and shows you how to do something. There could also be readings, which are like textbook chapters you can read on your screen. As we said, some courses include quizzes to test what you've learned. All the platforms offer self-paced learning, which means you learn by yourself and go at your own pace. But some also offer instructor or teacher-led courses, which means you join a class and are guided by the instructor or the teacher.</p><p dir=""ltr"">Many platforms let you ask questions or discuss things with instructors and other learners. This is usually done through a comments section or a forum. It's like raising your hand in a classroom, but online. Some platforms have video interaction, so you can feel like you're actually in a class and can talk not only to the teacher, but to the other students as well.</p><p dir=""ltr"">Some platforms offer a certificate when you finish the course. It's a way to show what you've learned, like getting a diploma after graduation.</p><p dir=""ltr"">In addition to a completion certificate, many courses are aligned to specific exams. Once you've completed the course, you should have all the knowledge and skills to pass the exam. This can be particularly useful if you want to add to your resume or CV, or maybe you just want to test yourself to see how far you've come.</p><p dir=""ltr"">Online learning platforms make it easy for anyone to learn new things in a flexible and user-friendly way. Whether you want to pick up a hobby or gain skills for a job, these platforms open up a world of knowledge right at your fingertips.</p>"
"components/fd1fcbcc11b8472c940399643b66f209/title/","Question"
"components/fd1fcbcc11b8472c940399643b66f209/displayTitle/","Question"
"components/fd1fcbcc11b8472c940399643b66f209/body/","Online Safety and Digital Citizenship"
"components/fd1fcbcc11b8472c940399643b66f209/questionTitle/","Statements"
"components/fd1fcbcc11b8472c940399643b66f209/optionTitle/","Categories"
"components/fd1fcbcc11b8472c940399643b66f209/placeholder/","Select"
"components/fd1fcbcc11b8472c940399643b66f209/_items/0/text/","I understand the importance of strong passwords and know how to create them."
"components/fd1fcbcc11b8472c940399643b66f209/_items/0/_options/0/text/","Never"
"components/fd1fcbcc11b8472c940399643b66f209/_items/0/_options/1/text/","Rarely"
"components/fd1fcbcc11b8472c940399643b66f209/_items/0/_options/2/text/","Sometimes"
"components/fd1fcbcc11b8472c940399643b66f209/_items/0/_options/3/text/","Often"
"components/fd1fcbcc11b8472c940399643b66f209/_items/0/_options/4/text/","Always"
"components/fd1fcbcc11b8472c940399643b66f209/_items/1/text/","I am aware of common online scams and know how to protect myself from them."
"components/fd1fcbcc11b8472c940399643b66f209/_items/1/_options/0/text/","Never"
"components/fd1fcbcc11b8472c940399643b66f209/_items/1/_options/1/text/","Rarely"
"components/fd1fcbcc11b8472c940399643b66f209/_items/1/_options/2/text/","Sometimes"
"components/fd1fcbcc11b8472c940399643b66f209/_items/1/_options/3/text/","Often"
"components/fd1fcbcc11b8472c940399643b66f209/_items/1/_options/4/text/","Always"
"components/fd1fcbcc11b8472c940399643b66f209/_items/2/text/","I understand the concept of the digital footprint and its implications."
"components/fd1fcbcc11b8472c940399643b66f209/_items/2/_options/0/text/","Never"
"components/fd1fcbcc11b8472c940399643b66f209/_items/2/_options/1/text/","Rarely"
"components/fd1fcbcc11b8472c940399643b66f209/_items/2/_options/2/text/","Sometimes"
"components/fd1fcbcc11b8472c940399643b66f209/_items/2/_options/3/text/","Often"
"components/fd1fcbcc11b8472c940399643b66f209/_items/2/_options/4/text/","Always"
"components/fd1fcbcc11b8472c940399643b66f209/_feedback/correct/","Correct feedback!"
"components/fd1fcbcc11b8472c940399643b66f209/_feedback/_incorrect/final/","Incorrect feedback!"
"components/fd1fcbcc11b8472c940399643b66f209/_feedback/_partlyCorrect/final/","Partially correct feedback!"
"components/fd1fcbcc11b8472c940399643b66f209/_buttons/_submit/buttonText/","Submit"
"components/fd1fcbcc11b8472c940399643b66f209/_buttons/_submit/ariaLabel/","Select here to submit your answer."
"components/fd1fcbcc11b8472c940399643b66f209/_buttons/_reset/buttonText/","Reset"
"components/fd1fcbcc11b8472c940399643b66f209/_buttons/_showCorrectAnswer/buttonText/","Correct Answer"
"components/fd1fcbcc11b8472c940399643b66f209/_buttons/_hideCorrectAnswer/buttonText/","My Answer"
"components/fd1fcbcc11b8472c940399643b66f209/_buttons/_showFeedback/buttonText/","Show feedback"
"components/fd1fcbcc11b8472c940399643b66f209/_buttons/remainingAttemptsText/","attempts remaining"
"components/fd1fcbcc11b8472c940399643b66f209/_buttons/remainingAttemptText/","final attempt"
"components/fd92f037cb3c43b1a63dcf56d52acabd/body/","<p><span style=""color:#ffffff"">Scroll to begin<i class=""fa fa-arrow-circle-down""> </i></span></p>"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/title/","Question"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/displayTitle/","Question"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/body/","Communication"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/questionTitle/","Statements"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/optionTitle/","Categories"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/placeholder/","Select"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/0/text/","I can send and receive emails, including attachments."
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/0/_options/0/text/","Never"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/0/_options/1/text/","Rarely"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/0/_options/2/text/","Sometimes"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/0/_options/3/text/","Often"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/0/_options/4/text/","Always"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/1/text/","I am familiar with using social media platforms responsibly."
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/1/_options/0/text/","Never"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/1/_options/1/text/","Rarely"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/1/_options/2/text/","Sometimes"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/1/_options/3/text/","Often"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/1/_options/4/text/","Always"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/2/text/","I can participate in online meetings or video calls."
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/2/_options/0/text/","Never"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/2/_options/1/text/","Rarely"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/2/_options/2/text/","Sometimes"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/2/_options/3/text/","Often"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/2/_options/4/text/","Always"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_feedback/correct/","Correct feedback!"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_feedback/_incorrect/final/","Incorrect feedback!"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_feedback/_partlyCorrect/final/","Partially correct feedback!"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_buttons/_submit/buttonText/","Submit"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_buttons/_submit/ariaLabel/","Select here to submit your answer."
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_buttons/_reset/buttonText/","Reset"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_buttons/_showCorrectAnswer/buttonText/","Correct Answer"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_buttons/_hideCorrectAnswer/buttonText/","My Answer"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_buttons/_showFeedback/buttonText/","Show feedback"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_buttons/remainingAttemptsText/","attempts remaining"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_buttons/remainingAttemptText/","final attempt"
