"components/6630b072fe12fd0286b67afa/_html/","<h3>Para cada declaração, selecione a opção que melhor descreve sua capacidade: Nunca (1 ponto), Raramente (2 pontos), Às vezes (3 pontos), Geralmente (4 pontos), Sempre (5 pontos).</h3>"
"components/0c899543cf0447dc92223b59b35885f7/_buttons/remainingAttemptText/","tentativa final"
"components/49801dbe52664f7581621847712817b9/_buttons/_previous/text/","Anterior"
"components/49801dbe52664f7581621847712817b9/_buttons/_previous/ariaLabel/","Página anterior"
"components/49801dbe52664f7581621847712817b9/_buttons/_previous/tooltip/","{{displayTitle}}"
"components/49801dbe52664f7581621847712817b9/_buttons/_root/text/","Início"
"components/49801dbe52664f7581621847712817b9/_buttons/_root/ariaLabel/","Início"
"components/49801dbe52664f7581621847712817b9/_buttons/_root/tooltip/","{{displayTitle}}"
"components/49801dbe52664f7581621847712817b9/_buttons/_up/text/","Voltar ao menu"
"components/49801dbe52664f7581621847712817b9/_buttons/_up/ariaLabel/","Voltar ao menu"
"components/49801dbe52664f7581621847712817b9/_buttons/_up/tooltip/","{{displayTitle}}"
"components/49801dbe52664f7581621847712817b9/_buttons/_next/text/","Seguinte"
"components/49801dbe52664f7581621847712817b9/_buttons/_next/ariaLabel/","Página seguinte"
"components/49801dbe52664f7581621847712817b9/_buttons/_next/tooltip/","{{displayTitle}}"
"components/49801dbe52664f7581621847712817b9/_buttons/_sibling/text/","{{inc index}}"
"components/49801dbe52664f7581621847712817b9/_buttons/_sibling/ariaLabel/","Página {{inc index}}"
"components/49801dbe52664f7581621847712817b9/_buttons/_sibling/tooltip/","{{displayTitle}}"
"components/49801dbe52664f7581621847712817b9/_buttons/_close/text/","Fechar"
"components/49801dbe52664f7581621847712817b9/_buttons/_close/ariaLabel/","Fechar janela"
"components/49801dbe52664f7581621847712817b9/_buttons/_close/tooltip/","Fechar janela"
"components/4f563680828a49608eca7b472a4450a6/title/","Questão"
"components/4f563680828a49608eca7b472a4450a6/displayTitle/","Questão"
"components/4f563680828a49608eca7b472a4450a6/body/","Habilidades avançadas"
"components/4f563680828a49608eca7b472a4450a6/questionTitle/","Declarações"
"components/4f563680828a49608eca7b472a4450a6/optionTitle/","Categorias"
"components/4f563680828a49608eca7b472a4450a6/placeholder/","Selecione"
"components/4f563680828a49608eca7b472a4450a6/_items/0/text/","Eu tenho experiência com programação e edição de códigos."
"components/4f563680828a49608eca7b472a4450a6/_items/0/_options/0/text/","Nunca"
"components/4f563680828a49608eca7b472a4450a6/_items/0/_options/1/text/","Raramente"
"components/4f563680828a49608eca7b472a4450a6/_items/0/_options/2/text/","Às vezes"
"components/4f563680828a49608eca7b472a4450a6/_items/0/_options/3/text/","Geralmente"
"components/4f563680828a49608eca7b472a4450a6/_items/0/_options/4/text/","Sempre"
"components/4f563680828a49608eca7b472a4450a6/_items/1/text/","Eu consigo usar serviços baseados em nuvem para armazenamento de arquivos e trabalho colaborativo."
"components/4f563680828a49608eca7b472a4450a6/_items/1/_options/0/text/","Nunca"
"components/4f563680828a49608eca7b472a4450a6/_items/1/_options/1/text/","Raramente"
"components/4f563680828a49608eca7b472a4450a6/_items/1/_options/2/text/","Às vezes"
"components/4f563680828a49608eca7b472a4450a6/_items/1/_options/3/text/","Geralmente"
"components/4f563680828a49608eca7b472a4450a6/_items/1/_options/4/text/","Sempre"
"components/4f563680828a49608eca7b472a4450a6/_items/2/text/","Eu consigo entender o básico das leis de privacidade de dados e os problemas éticos do mundo digital."
"components/4f563680828a49608eca7b472a4450a6/_items/2/_options/0/text/","Nunca"
"components/4f563680828a49608eca7b472a4450a6/_items/2/_options/1/text/","Raramente"
"components/4f563680828a49608eca7b472a4450a6/_items/2/_options/2/text/","Às vezes"
"components/4f563680828a49608eca7b472a4450a6/_items/2/_options/3/text/","Geralmente"
"components/4f563680828a49608eca7b472a4450a6/_items/2/_options/4/text/","Sempre"
"components/4f563680828a49608eca7b472a4450a6/_feedback/correct/","Resposta correta!"
"components/4f563680828a49608eca7b472a4450a6/_feedback/_incorrect/final/","Resposta incorreta!"
"components/4f563680828a49608eca7b472a4450a6/_feedback/_partlyCorrect/final/","Resposta parcialmente correta!"
"components/4f563680828a49608eca7b472a4450a6/_buttons/_submit/buttonText/","Enviar"
"components/4f563680828a49608eca7b472a4450a6/_buttons/_submit/ariaLabel/","Toque aqui para enviar sua resposta."
"components/4f563680828a49608eca7b472a4450a6/_buttons/_reset/buttonText/","Reiniciar"
"components/4f563680828a49608eca7b472a4450a6/_buttons/_showCorrectAnswer/buttonText/","Resposta correta"
"components/4f563680828a49608eca7b472a4450a6/_buttons/_hideCorrectAnswer/buttonText/","Minha resposta"
"components/4f563680828a49608eca7b472a4450a6/_buttons/_showFeedback/buttonText/","Ver resposta"
"components/4f563680828a49608eca7b472a4450a6/_buttons/remainingAttemptsText/","tentativas restantes"
"components/4f563680828a49608eca7b472a4450a6/_buttons/remainingAttemptText/","tentativa final"
"components/6728298c97fb4820a6f6876d99c030a0/body/","<p><span style=""color:#ffffff"">Deslize para iniciar<i class=""fa fa-arrow-circle-down""> </i></span></p>"
"components/6a7a538f68b642c5b101971f2a565278/body/","<p><span style=""color:#ffffff"">Deslize para iniciar<i class=""fa fa-arrow-circle-down""> </i></span></p>"
"components/72cbfa05ee28422da5ddae6b5b26e4f2/title/","Texto"
"components/72cbfa05ee28422da5ddae6b5b26e4f2/body/","<h1><span><span style=""color:#ffffff""><span>{{_moduleNumber}}.2 Feche suas lacunas de capacidade.</span></span></span></h1>"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/title/","Questão"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/displayTitle/","Questão"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/body/","Habilidades na Internet"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/questionTitle/","Declarações"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/optionTitle/","Categorias"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/placeholder/","Selecione"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/0/text/","Eu consigo usar um navegador e encontrar informações online."
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/0/_options/0/text/","Nunca"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/0/_options/1/text/","Raramente"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/0/_options/2/text/","Às vezes"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/0/_options/3/text/","Geralmente"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/0/_options/4/text/","Sempre"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/1/text/","Eu consigo entender e sei usar os sites de busca de forma eficaz (por exemplo, usando termos de busca)."
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/1/_options/0/text/","Nunca"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/1/_options/1/text/","Raramente"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/1/_options/2/text/","Às vezes"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/1/_options/3/text/","Geralmente"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/1/_options/4/text/","Sempre"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/2/text/","Eu consigo identificar sites seguros (https) e entender a importância da privacidade online."
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/2/_options/0/text/","Nunca"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/2/_options/1/text/","Raramente"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/2/_options/2/text/","Às vezes"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/2/_options/3/text/","Geralmente"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_items/2/_options/4/text/","Sempre"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_feedback/correct/","Resposta correta!"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_feedback/_incorrect/final/","Resposta incorreta!"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_feedback/_partlyCorrect/final/","Resposta parcialmente correta!"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_buttons/_submit/buttonText/","Enviar"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_buttons/_submit/ariaLabel/","Toque aqui para enviar sua resposta."
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_buttons/_reset/buttonText/","Reiniciar"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_buttons/_showCorrectAnswer/buttonText/","Resposta correta"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_buttons/_hideCorrectAnswer/buttonText/","Minha resposta"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_buttons/_showFeedback/buttonText/","Ver resposta"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_buttons/remainingAttemptsText/","tentativas restantes"
"components/7dcaa2daa0ea4f9d9d7b7b17f93f8732/_buttons/remainingAttemptText/","tentativa final"
"components/9e77c37f67a641148c1b6bb7d1184f16/title/","Texto"
"components/9e77c37f67a641148c1b6bb7d1184f16/body/","<h1><span><span style=""color:#ffffff""><span>{{_moduleNumber}}.1 Identifique suas lacunas de capacidade.</span></span></span></h1>"
"components/b55e24dc036a4ebd8820954418b299f9/title/","Transcrição"
"components/b55e24dc036a4ebd8820954418b299f9/_items/0/title/","Ver transcrição"
"components/b55e24dc036a4ebd8820954418b299f9/_items/0/body/","<p dir=""ltr"">Explorar problemas técnicos pode ser angustiante se você não estiver familiarizado com dispositivos digitais. Esse tutorial lhe ajudará a resolver alguns problemas comuns que possuem soluções simples.</p><p dir=""ltr"">1º passo, verifique a fonte de energia. Veja se seu dispositivo está carregado ou ligado na tomada. 2º passo. Verifique os cabos e as entradas por sinais de danos ou desconexões. 3º passo. Pressione e mantenha pressionado o botão de energia por mais tempo que o de costume, de 10 a 20 segundos.</p><p dir=""ltr"">1º passo. Libere espaço. Exclua seus arquivos desnecessários e desinstale os aplicativos não utilizados. Os discos rígidos tendem a ficar lentos quando estão cheios, liberar espaço de armazenamento podem deixá-los mais leves. 2º passo. Feche os aplicativos desnecessários. Em muitos dispositivos, você pode ver quais aplicativos estão abertos e fechá-los. 3º passo. Reinicie seu dispositivo para limpar os arquivos e os processos temporários. Quando você abre um aplicativo, um monte de processos em segundo plano também são abertos. Quando você fecha o aplicativo, nem todos esses processos ocultos são encerrados e eles podem deixar seu computador mais lento. Portanto, se você perceber que ele está mais lento, reiniciar seu computador encerrará esses processos ocultos.</p><p dir=""ltr"">Terceiro problema, problemas de conectividade. 1º passo, certifique-se de que o Wi-Fi está ativado em seu dispositivo e que você selecionou a rede correta. 2º passo. Verifique se o problema está em seu dispositivo ou na sua conexão de Wi-Fi e tente se conectar à mesma rede de Wi-Fi com outro dispositivo. 3º passo. Reinicie seu roteador, o retire da tomada por 30 segundos e depois o ligue de novo.</p><p dir=""ltr"">1º passo. Clique no link de 'Esqueci minha senha' na página de autenticação do serviço que você quer acessar. 2º passo. Siga as instruções, geralmente recebendo um e-mail com um link para mudar a senha. 3º passo. Crie uma nova senha.</p><p dir=""ltr"">1º passo. Faça a atualização. Abra a App Store ou o site oficial do seu software e baixe as atualizações disponíveis. Os desenvolvedores de softwares geralmente oferecem atualizações para resolver bugs ou vulnerabilidades de segurança descobertas. 2º passo, se a atualização não resolver seu problema, reinstale o aplicativo. Desinstale o aplicativo primeiro, depois baixe e instale a versão mais recente. Isso geralmente funciona.</p><p dir=""ltr"">1º passo. Identifique o tipo do arquivo. Verifique a extensão do arquivo, como .pdf ou .docx. 2º passo. Se você está tentando abrir um arquivo com uma extensão estranha, é possível que você não tenha um aplicativo em seu dispositivo capaz de abrir esse tipo de arquivo. Nesse caso, você precisa baixar um aplicativo compatível para abrir esse tipo de arquivo. 3º passo. Faça a conversão do arquivo online se você ainda não conseguir abri-lo com uma ferramenta de conversão de arquivos. Essas ferramentas podem funcionar, mas tenha cuidado antes de enviar arquivos na Internet, pois outras pessoas podem ver o que está em seu arquivo. Se seu arquivo contém dados sensíveis, essa pode não ser a melhor opção.</p><p dir=""ltr"">Muitos problemas podem ser resolvidos simplesmente reiniciando seu dispositivo, começando do zero. Certifique-se de que o sistema operacional e os aplicativos do seu dispositivo estão atualizados para melhor segurança e desempenho. Muitos dispositivos e aplicativos digitais oferecem uma seção de ajuda e suporte. Procure nessa seção por instruções para resolver seu problema. Se não encontrar, não pense duas vezes antes de pedir ajuda ao suporte ao cliente, a fóruns online, ou a amigos que sabem de informática. Seguindo esses passos, você pode resolver problemas técnicos gerais com confiança. Lembre-se, o segredo é tentar resolver cada problema você mesmo, usando essas orientações para encontrar uma solução.</p>"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_previous/text/","Anterior"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_previous/ariaLabel/","Página anterior"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_previous/tooltip/","{{displayTitle}}"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_root/text/","Início"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_root/ariaLabel/","Início"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_root/tooltip/","{{displayTitle}}"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_up/text/","Voltar ao menu"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_up/ariaLabel/","Voltar ao menu"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_up/tooltip/","{{displayTitle}}"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_next/text/","Seguinte"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_next/ariaLabel/","Página seguinte"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_next/tooltip/","{{displayTitle}}"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_sibling/text/","{{inc index}}"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_sibling/ariaLabel/","Página {{inc index}}"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_sibling/tooltip/","{{displayTitle}}"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_close/text/","Fechar"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_close/ariaLabel/","Fechar janela"
"components/baf15025a6eb477da150251fbdc872c1/_buttons/_close/tooltip/","Fechar janela"
"components/e2f32f36d7c040df9999c985d2dbc826/title/","Questão"
"components/e2f32f36d7c040df9999c985d2dbc826/displayTitle/","Questão"
"components/e2f32f36d7c040df9999c985d2dbc826/body/","Criação de conteúdo digital"
"components/e2f32f36d7c040df9999c985d2dbc826/questionTitle/","Declarações"
"components/e2f32f36d7c040df9999c985d2dbc826/optionTitle/","Categorias"
"components/e2f32f36d7c040df9999c985d2dbc826/placeholder/","Selecione"
"components/e2f32f36d7c040df9999c985d2dbc826/_items/0/text/","Eu consigo criar e editar fotos e vídeos digitais."
"components/e2f32f36d7c040df9999c985d2dbc826/_items/0/_options/0/text/","Nunca"
"components/e2f32f36d7c040df9999c985d2dbc826/_items/0/_options/1/text/","Raramente"
"components/e2f32f36d7c040df9999c985d2dbc826/_items/0/_options/2/text/","Às vezes"
"components/e2f32f36d7c040df9999c985d2dbc826/_items/0/_options/3/text/","Geralmente"
"components/e2f32f36d7c040df9999c985d2dbc826/_items/0/_options/4/text/","Sempre"
"components/e2f32f36d7c040df9999c985d2dbc826/_items/1/text/","Eu consigo entender o básico da criação de conteúdo para a Internet (por exemplo, blogs e sites)."
"components/e2f32f36d7c040df9999c985d2dbc826/_items/1/_options/0/text/","Nunca"
"components/e2f32f36d7c040df9999c985d2dbc826/_items/1/_options/1/text/","Raramente"
"components/e2f32f36d7c040df9999c985d2dbc826/_items/1/_options/2/text/","Às vezes"
"components/e2f32f36d7c040df9999c985d2dbc826/_items/1/_options/3/text/","Geralmente"
"components/e2f32f36d7c040df9999c985d2dbc826/_items/1/_options/4/text/","Sempre"
"components/e2f32f36d7c040df9999c985d2dbc826/_feedback/correct/","Resposta correta!"
"components/e2f32f36d7c040df9999c985d2dbc826/_feedback/_incorrect/final/","Resposta incorreta!"
"components/e2f32f36d7c040df9999c985d2dbc826/_feedback/_partlyCorrect/final/","Resposta parcialmente correta!"
"components/e2f32f36d7c040df9999c985d2dbc826/_buttons/_submit/buttonText/","Enviar"
"components/e2f32f36d7c040df9999c985d2dbc826/_buttons/_submit/ariaLabel/","Toque aqui para enviar sua resposta."
"components/e2f32f36d7c040df9999c985d2dbc826/_buttons/_reset/buttonText/","Reiniciar"
"components/e2f32f36d7c040df9999c985d2dbc826/_buttons/_showCorrectAnswer/buttonText/","Resposta correta"
"components/e2f32f36d7c040df9999c985d2dbc826/_buttons/_hideCorrectAnswer/buttonText/","Minha resposta"
"components/e2f32f36d7c040df9999c985d2dbc826/_buttons/_showFeedback/buttonText/","Ver resposta"
"components/e2f32f36d7c040df9999c985d2dbc826/_buttons/remainingAttemptsText/","tentativas restantes"
"components/e2f32f36d7c040df9999c985d2dbc826/_buttons/remainingAttemptText/","tentativa final"
"components/f542b899e531420a916e55d346265e71/title/","Transcrição"
"components/f542b899e531420a916e55d346265e71/_items/0/title/","Ver transcrição"
"components/f542b899e531420a916e55d346265e71/_items/0/body/","<p dir=""ltr"">Há várias plataformas que oferecem cursos online nos quais você pode se inscrever através de um site e começar a aprender hoje mesmo. Por exemplo, a Cisco Networking Academy e o OpenEDG Edube são ótimos lugares para aprender sobre temas de tecnologia, como cibersegurança, rede, programação, ou ciência de dados, e se profissionalizar para ter um certificado ou um emprego. Algumas plataformas lhe permitem escolher entre aprender no seu próprio ritmo online, encontrar uma sala de aula presencial com um professor, ou uma mistura dos dois. Há várias plataformas de aprendizagem online, e embora algumas sejam gratuitas, outras podem ser pagas. Veja a seguir como elas operam em poucos passos.</p><p dir=""ltr"">Em primeiro lugar, você cria uma conta. Todas as plataformas de aprendizagem precisam que você tenha uma conta para lhe conectar com os cursos selecionados, e para que você monitore seu progresso. Você geralmente precisa fornecer algumas informações básicas, como seu nome e endereço de e-mail. Algumas plataformas, como esta, são gratuitas, já outras são pagas. Se você precisar pagar, então você deverá ter um cartão de crédito ou débito, e você pode digitar todas as informações assim que chegar na tela de pagamento.</p><p dir=""ltr"">Assim que entrar em sua conta, você pode explorar os diversos cursos. Os cursos são como matérias escolares, eles focam em certos temas. Algumas plataformas têm provas e quebra-cabeças, e você pode monitorar seu desempenho, já outras são mais diretas e simplesmente lhe oferecem o conteúdo.</p><p dir=""ltr"">Ao escolher um curso, você terá acesso a diversos materiais de estudo. Esses materiais podem ser vídeos de um professor lhe ensinando a fazer as coisas. Eles podem ser escritos, como capítulos de um livro que você pode ler em sua tela. Como mencionamos, alguns cursos oferecem provas para testar o que você aprendeu. Todas as plataformas oferecem uma opção de aprendizagem em ritmo próprio, ou seja, você pode aprender no tempo que você quiser. Porém, algumas oferecem cursos lecionados por professores, ou seja, você pode participar de aulas e ser instruído pelo professor.</p><p dir=""ltr"">Várias plataformas permitem que você faça perguntas ou discuta os temas com os professores e os outros alunos. Isso geralmente é feito através de uma seção de comentários ou um fórum. É como levantar sua mão na sala de aula, mas online. Algumas plataformas oferecem interações em vídeo, para que você sinta que está numa sala de aula de verdade e possa conversar não só com o professor, mas também com os outros alunos.</p><p dir=""ltr"">Algumas plataformas lhe oferecem um certificado depois de terminar o curso. É uma forma de mostrar que você aprendeu, como um diploma depois de se formar.</p><p dir=""ltr"">Além do certificado de finalização, vários cursos também lhe preparam para provas e exercícios especiais. Assim que você tiver finalizado o curso, você terá todo o conhecimento e as habilidades para passar nas provas. Isso pode ser útil principalmente se você quiser inserir no seu currículo, ou se você quer testar suas habilidades para saber o quanto você melhorou.</p><p dir=""ltr"">As plataformas de aprendizagem online facilitam que qualquer pessoa aprenda novas coisas de forma flexível e agradável. Se você quer ter um novo hobby ou se profissionalizar para um emprego, essas plataformas abrem um mundo novo de conhecimento na ponta dos seus dedos.</p>"
"components/fd1fcbcc11b8472c940399643b66f209/title/","Questão"
"components/fd1fcbcc11b8472c940399643b66f209/displayTitle/","Questão"
"components/fd1fcbcc11b8472c940399643b66f209/body/","Segurança online e cidadania digital"
"components/fd1fcbcc11b8472c940399643b66f209/questionTitle/","Declarações"
"components/fd1fcbcc11b8472c940399643b66f209/optionTitle/","Categorias"
"components/fd1fcbcc11b8472c940399643b66f209/placeholder/","Selecione"
"components/fd1fcbcc11b8472c940399643b66f209/_items/0/text/","Eu consigo entender a importância das senhas fortes e sei como criá-las."
"components/fd1fcbcc11b8472c940399643b66f209/_items/0/_options/0/text/","Nunca"
"components/fd1fcbcc11b8472c940399643b66f209/_items/0/_options/1/text/","Raramente"
"components/fd1fcbcc11b8472c940399643b66f209/_items/0/_options/2/text/","Às vezes"
"components/fd1fcbcc11b8472c940399643b66f209/_items/0/_options/3/text/","Geralmente"
"components/fd1fcbcc11b8472c940399643b66f209/_items/0/_options/4/text/","Sempre"
"components/fd1fcbcc11b8472c940399643b66f209/_items/1/text/","Eu estou ciente dos golpes online mais comuns e sei como me proteger deles."
"components/fd1fcbcc11b8472c940399643b66f209/_items/1/_options/0/text/","Nunca"
"components/fd1fcbcc11b8472c940399643b66f209/_items/1/_options/1/text/","Raramente"
"components/fd1fcbcc11b8472c940399643b66f209/_items/1/_options/2/text/","Às vezes"
"components/fd1fcbcc11b8472c940399643b66f209/_items/1/_options/3/text/","Geralmente"
"components/fd1fcbcc11b8472c940399643b66f209/_items/1/_options/4/text/","Sempre"
"components/fd1fcbcc11b8472c940399643b66f209/_items/2/text/","Eu consigo entender o conceito dos rastros ou da pegada digital e suas implicações."
"components/fd1fcbcc11b8472c940399643b66f209/_items/2/_options/0/text/","Nunca"
"components/fd1fcbcc11b8472c940399643b66f209/_items/2/_options/1/text/","Raramente"
"components/fd1fcbcc11b8472c940399643b66f209/_items/2/_options/2/text/","Às vezes"
"components/fd1fcbcc11b8472c940399643b66f209/_items/2/_options/3/text/","Geralmente"
"components/fd1fcbcc11b8472c940399643b66f209/_items/2/_options/4/text/","Sempre"
"components/fd1fcbcc11b8472c940399643b66f209/_feedback/correct/","Resposta correta!"
"components/fd1fcbcc11b8472c940399643b66f209/_feedback/_incorrect/final/","Resposta incorreta!"
"components/fd1fcbcc11b8472c940399643b66f209/_feedback/_partlyCorrect/final/","Resposta parcialmente correta!"
"components/fd1fcbcc11b8472c940399643b66f209/_buttons/_submit/buttonText/","Enviar"
"components/fd1fcbcc11b8472c940399643b66f209/_buttons/_submit/ariaLabel/","Toque aqui para enviar sua resposta."
"components/fd1fcbcc11b8472c940399643b66f209/_buttons/_reset/buttonText/","Reiniciar"
"components/fd1fcbcc11b8472c940399643b66f209/_buttons/_showCorrectAnswer/buttonText/","Resposta correta"
"components/fd1fcbcc11b8472c940399643b66f209/_buttons/_hideCorrectAnswer/buttonText/","Minha resposta"
"components/fd1fcbcc11b8472c940399643b66f209/_buttons/_showFeedback/buttonText/","Ver resposta"
"components/fd1fcbcc11b8472c940399643b66f209/_buttons/remainingAttemptsText/","tentativas restantes"
"components/fd1fcbcc11b8472c940399643b66f209/_buttons/remainingAttemptText/","tentativa final"
"components/fd92f037cb3c43b1a63dcf56d52acabd/body/","<p><span style=""color:#ffffff"">Deslize para iniciar<i class=""fa fa-arrow-circle-down""> </i></span></p>"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/title/","Questão"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/displayTitle/","Questão"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/body/","Comunicação"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/questionTitle/","Declarações"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/optionTitle/","Categorias"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/placeholder/","Selecione"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/0/text/","Eu consigo enviar e receber e-mails, e também sei anexar arquivos."
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/0/_options/0/text/","Nunca"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/0/_options/1/text/","Raramente"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/0/_options/2/text/","Às vezes"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/0/_options/3/text/","Geralmente"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/0/_options/4/text/","Sempre"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/1/text/","Eu estou familiarizado com o uso responsável das plataformas de rede social."
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/1/_options/0/text/","Nunca"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/1/_options/1/text/","Raramente"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/1/_options/2/text/","Às vezes"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/1/_options/3/text/","Geralmente"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/1/_options/4/text/","Sempre"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/2/text/","Eu consigo participar de reuniões online ou chamadas em vídeo."
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/2/_options/0/text/","Nunca"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/2/_options/1/text/","Raramente"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/2/_options/2/text/","Às vezes"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/2/_options/3/text/","Geralmente"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_items/2/_options/4/text/","Sempre"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_feedback/correct/","Resposta correta!"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_feedback/_incorrect/final/","Resposta incorreta!"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_feedback/_partlyCorrect/final/","Resposta parcialmente correta!"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_buttons/_submit/buttonText/","Enviar"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_buttons/_submit/ariaLabel/","Toque aqui para enviar sua resposta."
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_buttons/_reset/buttonText/","Reiniciar"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_buttons/_showCorrectAnswer/buttonText/","Resposta correta"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_buttons/_hideCorrectAnswer/buttonText/","Minha resposta"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_buttons/_showFeedback/buttonText/","Ver resposta"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_buttons/remainingAttemptsText/","tentativas restantes"
"components/fdae10aed28d4de1ac75d67dbe5d3e70/_buttons/remainingAttemptText/","tentativa final"
